Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
URPN-371-500,13,1,0,0,0,14,3.928,0,0,0,0,0,14,SANSOM G
URPN-401-599,27,3,1,0,0,31,3.838,0,0,0,0,0,31,COWELL R
URPN-420-500,6,0,0,0,0,6,4.000,0,0,0,0,1,7,RISING H
URPN-440-500,4,4,1,0,0,9,3.333,0,1,0,0,0,10,GIUSTI C
URPN-460-500,11,10,2,0,1,24,3.250,0,0,0,0,0,24,ROGERS G
URPN-460-501,13,10,2,0,0,25,3.440,0,0,0,0,0,25,ROGERS G
URPN-483-500,26,5,0,0,0,31,3.832,0,0,0,0,0,31,GOLBABAI J
URPN-493-901,24,5,0,0,0,29,3.827,0,0,0,0,0,29,WEI L
URPN-493-902,4,2,0,0,0,6,3.666,0,0,0,0,0,6,NEWMAN G
URSC-682-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,HURST K
URSC-689-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,ROSENHEIM N
ARTS-103-501,11,14,0,0,0,25,3.440,0,0,0,0,1,26,KOUSTOV D
ARTS-103-502,7,10,3,0,0,20,3.200,0,0,0,1,0,21,DAVISON R
ARTS-104-501,18,1,2,0,0,21,3.761,0,0,0,0,0,21,HONEYCUTT A
ARTS-104-502,17,1,1,1,0,20,3.700,0,0,0,0,0,20,HONEYCUTT A
ARTS-104-503,12,5,2,0,0,19,3.526,0,0,0,0,0,19,HONEYCUTT A
ARTS-111-501,7,2,2,0,0,11,3.454,0,0,0,1,0,12,KNOX B
ARTS-111-502,10,6,0,0,0,16,3.625,0,0,0,0,0,16,REID R
ARTS-149-501,14,3,1,0,0,18,3.722,0,0,0,0,0,18,SUTHERLAND S
ARTS-149-502,24,10,4,2,0,40,3.400,0,0,0,0,0,40,SUTHERLAND S
ARTS-149-701,67,0,0,0,0,67,4.000,0,0,0,1,0,68,CAMPANA L
ARTS-149-702,51,10,4,1,0,66,3.681,0,0,0,0,0,66,SUTHERLAND S
ARTS-149-703,41,6,0,0,0,47,3.872,0,0,0,0,0,47,SUTHERLAND S
ARTS-149-704,15,3,2,0,0,20,3.650,0,0,0,0,0,20,SUTHERLAND S
ARTS-149-705,64,0,0,0,1,65,3.938,0,0,0,0,0,65,CAMPANA L
ARTS-150-202,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CAMPANA L
ARTS-150-501,6,1,0,0,0,7,3.857,0,0,0,0,0,7,STOENESCU L
ARTS-150-502,33,16,2,0,0,51,3.607,0,0,0,0,0,51,STOENESCU L
ARTS-150-503,6,0,0,0,0,6,4.000,0,0,0,0,0,6,CAMPANA L
ARTS-150-504,19,1,0,0,0,20,3.950,0,0,0,0,0,20,CAMPANA L
ARTS-150-701,37,22,5,1,0,65,3.461,0,0,0,2,0,67,LEIDERMAN D
ARTS-150-702,56,8,2,0,0,66,3.818,0,0,0,1,0,67,STOENESCU L
ARTS-150-703,30,22,2,0,1,55,3.454,0,0,0,1,0,56,CARLETTI S
ARTS-150-704,19,12,1,0,0,32,3.562,0,0,0,0,0,32,CARLETTI S
ARTS-150-705,53,12,1,0,0,66,3.787,0,0,0,1,0,67,STOENESCU L
ARTS-210-500,14,1,0,1,0,16,3.750,0,0,0,0,0,16,EILERS H
ARTS-210-700,31,10,5,1,1,48,3.437,1,0,0,2,0,51,VIGUS G
ARTS-212-501,6,11,0,0,1,18,3.166,0,0,0,0,0,18,LISONBEE L
ARTS-212-502,8,9,2,0,0,19,3.315,0,0,0,0,0,19,LISONBEE L
ARTS-212-504,17,0,0,0,0,17,4.000,1,0,0,0,0,18,WOODFIN S
ARTS-303-502,14,5,1,0,0,20,3.650,0,0,0,0,0,20,HONEYCUTT A
ARTS-303-503,8,11,0,0,0,19,3.421,0,0,0,0,0,19,FINCH S
ARTS-304-500,14,5,1,0,0,20,3.650,0,0,0,0,0,20,HONEYCUTT A
