Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CVEN-444-503,10,19,5,0,0,34,3.147,0,0,0,0,0,34,LOWERY L
CVEN-445-500,10,11,2,1,0,24,3.250,0,0,0,0,0,24,PAAL S
CVEN-446-501,13,19,15,1,0,48,2.916,0,0,0,0,0,48,BRACKIN M
CVEN-446-502,17,19,16,1,0,53,2.981,0,0,0,0,0,53,BRACKIN M
CVEN-449-500,14,0,0,0,0,14,4.000,0,0,0,1,0,15,HUTCHINSON R
CVEN-450-501,16,0,0,0,0,16,4.000,1,0,0,0,0,17,HUTCHINSON R
CVEN-454-500,11,22,4,0,0,37,3.189,0,0,0,0,0,37,BURRIS M
CVEN-457-500,9,6,0,0,0,15,3.600,0,0,0,1,0,16,ZHANG Y
CVEN-462-501,12,23,1,0,0,36,3.305,0,0,0,0,0,36,MILLER G
CVEN-463-500,43,4,0,0,0,47,3.914,0,0,0,0,0,47,CAHILL A
CVEN-473-500,10,8,1,0,0,19,3.473,0,0,0,0,0,19,WOLF C
CVEN-483-500,18,0,0,0,0,18,4.000,0,0,0,0,0,18,BRACCI J
CVEN-601-600,1,5,0,0,0,6,3.166,0,0,0,0,0,6,CHU K
CVEN-617-600,8,6,0,0,0,14,3.571,2,0,0,0,0,16,ZHANG Y
CVEN-619-600,6,5,0,0,0,11,3.545,0,0,0,0,0,11,CHELLAM S
CVEN-620-600,3,5,1,0,0,9,3.222,0,0,0,0,0,9,MCKAY G
CVEN-622-601,5,1,0,0,0,6,3.833,0,0,0,0,0,6,ZOLLINGER D
CVEN-623-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,LYTTON R
CVEN-624-600,17,3,0,0,0,20,3.850,0,0,0,0,0,20,GHARAIBEH N
CVEN-626-600,6,2,0,0,0,8,3.750,0,0,0,0,0,8,LORD D
CVEN-627-600,17,2,0,0,0,19,3.894,0,0,0,0,0,19,GAO H
CVEN-628-600,6,6,0,0,0,12,3.500,0,0,0,0,0,12,WURBS R
CVEN-633-600,14,20,4,0,0,38,3.263,0,0,0,0,0,38,SIDERIS P
CVEN-635-600,10,6,0,0,0,16,3.625,0,0,0,0,0,16,LORD D
