Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
COMM-638-600,7,2,0,0,0,9,3.777,0,0,0,0,0,9,COOMBS W
COMM-655-600,6,1,0,0,0,7,3.857,0,0,0,0,0,7,CRICK N
COMM-662-600,8,3,0,0,0,11,3.727,0,0,0,0,0,11,DUNAWAY J
COMM-670-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TANG L
COMM-689-600,13,1,0,0,0,14,3.928,0,0,0,0,0,14,WOLFE A
JOUR-102-501,67,12,1,0,0,80,3.825,0,0,0,1,0,81,BURTON T
JOUR-102-502,7,0,0,0,0,7,4.000,0,0,0,0,0,7,BURTON T
JOUR-200-501,11,2,0,0,0,13,3.846,0,0,0,0,0,13,BURTON T
JOUR-200-502,7,4,4,0,0,15,3.200,0,0,0,1,0,16,RICE D
JOUR-203-901,7,4,1,0,0,12,3.500,0,0,0,0,0,12,GAMMON A
JOUR-203-902,8,3,0,0,0,11,3.727,0,0,0,0,0,11,GAMMON A
JOUR-250-500,12,0,0,0,0,12,4.000,0,0,0,0,0,12,LOPEZ J
JOUR-285-500,11,0,0,0,0,11,4.000,0,0,0,0,0,11,JACKSON T
JOUR-301-500,3,4,3,0,0,10,3.000,0,0,0,1,0,11,BRAMAN S
JOUR-304-500,4,4,1,0,0,9,3.333,0,0,0,0,0,9,BURTON T
JOUR-365-500,1,3,0,0,1,5,2.600,0,0,0,0,0,5,LA-PASTINA A
JOUR-489-500,4,3,2,0,0,9,3.222,0,0,0,1,0,10,RICE D
JOUR-490-900,11,3,1,0,0,15,3.666,0,0,0,0,0,15,RICE D
DEPARTMENT TOTAL:,2596,1714,648,94,41,5093,3.301,6,2,0,110,0,5211
ECMT-461-901,8,7,1,0,2,18,3.055,0,0,0,6,0,24,SCHULMAN C
ECMT-461-902,10,8,2,0,0,20,3.400,0,0,0,3,0,23,SCHULMAN C
ECMT-461-903,8,13,3,0,0,24,3.208,0,0,0,1,0,25,SCHULMAN C
ECMT-461-904,7,9,3,0,0,19,3.210,0,0,0,6,0,25,SCHULMAN C
ECMT-461-905,10,9,4,0,1,24,3.125,0,0,0,1,0,25,SCHULMAN C
ECMT-461-906,4,12,6,0,0,22,2.909,0,0,0,3,0,25,SCHULMAN C
ECMT-461-907,14,7,1,0,2,24,3.291,0,0,0,1,0,25,SCHULMAN C
ECMT-461-908,7,10,3,0,0,20,3.200,0,0,0,4,0,24,SCHULMAN C
ECMT-463-901,6,11,7,0,0,24,2.958,0,0,0,0,0,24,NAUFAL G
ECMT-463-902,6,16,1,0,1,24,3.083,0,0,0,0,0,24,NAUFAL G
ECMT-463-903,7,12,5,1,0,25,3.000,0,0,0,0,0,25,NAUFAL G
ECMT-463-904,11,11,2,0,0,24,3.375,0,0,0,0,0,24,NAUFAL G
ECMT-463-905,8,9,7,0,1,25,2.920,0,0,0,0,0,25,FANG Z
ECMT-463-906,8,9,4,0,0,21,3.190,0,0,0,2,0,23,FANG Z
ECMT-463-907,7,8,6,1,0,22,2.954,0,0,0,0,0,22,FANG Z
ECMT-463-908,3,7,3,3,0,16,2.625,0,0,0,0,0,16,FANG Z
ECMT-660-600,8,5,1,0,0,14,3.500,0,2,0,0,0,16,TIAN G
ECMT-670-600,16,18,1,0,0,35,3.428,0,0,0,0,0,35,FANG Z
ECMT-673-600,104,7,0,0,0,111,3.936,0,0,0,1,0,112,SCHULMAN C
